N,M,NIST_pass_status_1,NIST_pass_status_2,NIST_pass_status_3,NIST_pass_status_4,NIST_pass_status_5,NIST_pass_status_6,NIST_pass_status_7,NIST_pass_status_8,NIST_pass_status_9,NIST_pass_status_10,NIST_pass_status_11,NIST_pass_status_12,NIST_pass_status_13,NIST_pass_status_14,NIST_pass_status_15,NIST_pass_rate,autocorr_pass_status,autocorr_coefficient,runs_pass_status,runs_p_value
20,5,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00980900980900981,0,0.0
20,6,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008865008865008865,0,0.0
20,7,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009297009297009298,0,0.0
20,8,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010925010925010924,0,9.662380475243783e-28
20,9,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010545010545010546,0,5.923481026011702e-26
20,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00964100964100964,0,5.943543849330507e-22
20,11,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.007437007437007437,0,1.059812405426943e-13
20,12,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008839008839008839,0,0.0
20,13,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,46.666666666666664,1,0.010093010093010092,0,0.0
20,14,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.00933100933100933,0,1.0917716835230277e-20
20,15,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008137008137008137,0,4.089387144849228e-16
20,16,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010637010637010638,0,2.0816787723800262e-26
20,17,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010143010143010143,0,4.164926205072865e-24
20,18,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008311008311008311,0,9.590222595298452e-17
20,19,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010223010223010223,0,1.649200866920562e-24
21,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.006149006149006149,0,8.062936175236305e-10
21,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009595009595009595,0,0.0
21,2,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009797009797009797,0,1.1806594888854221e-22
21,3,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.007825007825007824,0,0.0
21,4,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011717011717011717,0,1.0590071946332835e-31
21,5,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,53.333333333333336,1,0.009245009245009246,0,2.383532351728786e-20
21,6,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.007095007095007095,0,1.329755967424226e-12
21,7,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010625010625010626,0,0.0
21,8,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009131009131009131,0,6.934808108666881e-20
21,9,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.0096010096010096,0,0.0
21,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009595009595009595,0,0.0
21,11,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008385008385008386,0,5.1369306093888875e-17
21,12,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.0086990086990087,0,3.411279530871028e-18
21,13,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.007367007367007367,0,1.7796697498797253e-13
21,14,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010487010487010487,0,0.0
21,15,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010073010073010072,0,0.0
21,16,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.010007010007010007,0,0.0
21,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011119011119011118,0,0.0
21,18,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009535009535009535,0,1.5307564667185792e-21
21,19,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009639009639009639,0,0.0
21,20,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00805100805100805,0,0.0
22,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009853009853009853,0,6.730475151807109e-23
22,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008175008175008176,0,3.0176585501834267e-16
22,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.006577006577006577,0,4.834742801208905e-11
22,3,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01163101163101163,0,3.281157964160693e-31
22,4,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,40.0,1,0.009357009357009357,0,0.0
22,5,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009875009875009874,0,0.0
22,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009171009171009171,0,5.1888659371454565e-20
22,7,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,40.0,1,0.011387011387011387,0,0.0
22,8,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009535009535009535,0,1.5289527167350564e-21
22,9,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.00790900790900791,0,2.6239046885530735e-15
22,10,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011789011789011788,0,0.0
22,11,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00952100952100952,0,1.752618824768935e-21
22,12,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,33.33333333333333,1,0.008779008779008779,0,0.0
22,13,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010281010281010281,0,0.0
22,14,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009565009565009564,0,0.0
22,15,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,46.666666666666664,1,0.007651007651007651,0,2.0106425611805653e-14
22,16,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.0105010105010105,0,0.0
22,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009335009335009335,0,1.1145220246299733e-20
22,18,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.009575009575009575,0,1.065220455477662e-21
22,19,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009105009105009105,0,8.872814421406338e-20
22,20,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.01062901062901063,0,2.2941336522688156e-26
22,21,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.007707007707007707,0,0.0
23,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009903009903009904,0,4.099157637937304e-23
23,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009233009233009234,0,3.0191963952998724e-20
23,2,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009193009193009192,0,3.922698615665104e-20
23,3,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009253009253009254,0,2.300679304353795e-20
23,4,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.009497009497009497,0,2.204502009183652e-21
23,5,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.006753006753006753,0,1.508151249744976e-11
23,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010895010895010895,0,0.0
23,7,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008461008461008461,0,0.0
23,8,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009183009183009183,0,4.5570196396749244e-20
23,9,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010199010199010199,0,2.1380445841404554e-24
23,10,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010215010215010215,0,1.71657990813406e-24
23,11,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009021009021009021,0,0.0
23,12,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009003009003009004,0,2.218767391006729e-19
23,13,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009111009111009111,0,0.0
23,14,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010431010431010431,0,1.8095631549040112e-25
23,15,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008305008305008304,0,1.0468485495500334e-16
23,16,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01084101084101084,0,0.0
23,17,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008669008669008669,0,5.0042153708175965e-18
23,18,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,40.0,1,0.011023011023011023,0,3.282622001505224e-28
23,19,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008089008089008089,0,6.35834243545899e-16
23,20,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.0105010105010105,0,0.0
23,21,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010567010567010567,0,0.0
23,22,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008737008737008736,0,2.6888294025116373e-18
24,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010125010125010126,0,0.0
24,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.01010901010901011,0,0.0
24,2,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011077011077011078,0,0.0
24,3,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.0086010086010086,0,8.130158297979707e-18
24,4,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010387010387010388,0,3.376538237545597e-25
24,5,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009755009755009755,0,0.0
24,6,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010253010253010253,0,0.0
24,7,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008995008995008996,0,0.0
24,8,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00913900913900914,0,0.0
24,9,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009727009727009727,0,2.472474899144877e-22
24,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00915900915900916,0,5.995854597339912e-20
24,11,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.010953010953010952,0,6.687183844082123e-28
24,12,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009113009113009113,0,0.0
24,13,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009295009295009295,0,1.6031761552067753e-20
24,14,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.006389006389006389,0,1.6835131505512966e-10
24,15,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011211011211011212,0,3.6734314447796146e-29
24,16,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009419009419009418,0,4.597621279239751e-21
24,17,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010437010437010437,0,0.0
24,18,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011099011099011099,0,1.4924531685119563e-28
24,19,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,40.0,1,0.009635009635009635,0,0.0
24,20,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,53.333333333333336,1,0.009477009477009477,0,2.663760569073464e-21
24,21,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008947008947008946,0,0.0
24,22,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008739008739008739,0,2.474665327635244e-18
24,23,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009909009909009909,0,4.488696009688681e-23
25,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010375010375010376,0,0.0
25,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.007167007167007167,0,8.162170870778e-13
25,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007393007393007393,0,1.4474169747296686e-13
25,3,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.010663010663010663,0,1.5330127062927293e-26
25,4,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,40.0,1,0.008361008361008362,0,0.0
25,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.010623010623010623,0,0.0
25,6,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,53.333333333333336,1,0.010259010259010258,0,1.1058080674588663e-24
25,7,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008299008299008299,0,0.0
25,8,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010455010455010455,0,0.0
25,9,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.009105009105009105,0,9.804143345019885e-20
25,10,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008005008005008005,0,0.0
25,11,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010105010105010106,0,0.0
25,12,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009357009357009357,0,0.0
25,13,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011443011443011443,0,2.737488275445633e-30
25,14,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.010115010115010115,0,0.0
25,15,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008723008723008723,0,2.7479036395377645e-18
25,16,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008551008551008552,0,1.2418472237940715e-17
25,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,33.33333333333333,1,0.009067009067009068,0,0.0
25,18,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010261010261010261,0,1.0763236994373787e-24
25,19,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.011005011005011006,0,0.0
25,20,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010201010201010201,0,2.001907044832351e-24
25,21,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.010627010627010627,0,2.319309764612963e-26
25,22,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010539010539010539,0,0.0
25,23,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008729008729008728,0,0.0
25,24,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009239009239009239,0,2.5151237096459187e-20
26,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.010027010027010027,0,1.2508066076031124e-23
26,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009883009883009884,0,5.47634037260013e-23
26,2,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009467009467009468,0,3.2224433291982453e-21
26,3,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011075011075011075,0,0.0
26,4,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010719010719010718,0,8.940569016868397e-27
26,5,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010325010325010325,0,0.0
26,6,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.009631009631009631,0,0.0
26,7,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,40.0,1,0.007859007859007859,0,0.0
26,8,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007385007385007385,0,0.0
26,9,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009725009725009726,0,2.419546064670547e-22
26,10,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00822100822100822,0,2.1529170942818893e-16
26,11,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.00991900991900992,0,3.6286061016046194e-23
26,12,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009747009747009747,0,0.0
26,13,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010845010845010845,0,0.0
26,14,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011747011747011748,0,7.562153569987307e-32
26,15,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.009003009003009004,0,0.0
26,16,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00998100998100998,0,0.0
26,17,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.00895100895100895,0,3.64428793350197e-19
26,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.007823007823007823,0,0.0
26,19,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010135010135010135,0,4.1098893824707825e-24
26,20,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010099010099010099,0,5.834833112628739e-24
26,21,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009565009565009564,0,0.0
26,22,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008763008763008763,0,0.0
26,23,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010429010429010429,0,0.0
26,24,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,33.33333333333333,1,0.009285009285009286,0,1.8909695799027558e-20
26,25,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,46.666666666666664,1,0.008291008291008291,0,1.1334763227407139e-16
27,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009631009631009631,0,6.226718094730113e-22
27,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,40.0,1,0.007421007421007421,0,0.0
27,2,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010143010143010143,0,3.6947450097447364e-24
27,3,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010473010473010472,0,1.1651185805434844e-25
27,4,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010253010253010253,0,1.1592032910292714e-24
27,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010955010955010955,0,0.0
27,6,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010985010985010984,0,4.741512666555342e-28
27,7,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011817011817011816,0,0.0
27,8,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010097010097010096,0,0.0
27,9,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010613010613010614,0,0.0
27,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.00903900903900904,0,1.7772854652847333e-19
27,11,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009037009037009037,0,1.6908233170890695e-19
27,12,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,53.333333333333336,1,0.008887008887008887,0,6.661187293978292e-19
27,13,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009487009487009488,0,0.0
27,14,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010315010315010314,0,0.0
27,15,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008299008299008299,0,0.0
27,16,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.011175011175011174,0,5.887405201994817e-29
27,17,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008997008997008997,0,0.0
27,18,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010365010365010365,0,0.0
27,19,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010305010305010305,0,6.786063804013506e-25
27,20,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009547009547009547,0,1.4349623053076157e-21
27,21,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009735009735009735,0,0.0
27,22,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010705010705010705,0,9.775069851117809e-27
27,23,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,40.0,1,0.009767009767009767,0,1.64647859522856e-22
27,24,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010665010665010665,0,0.0
27,25,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009457009457009457,0,0.0
27,26,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008857008857008858,0,8.345855260315801e-19
28,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00883100883100883,0,0.0
28,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,40.0,1,0.01085901085901086,0,1.892453328006411e-27
28,2,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009235009235009235,0,2.7212250100269266e-20
28,3,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.009779009779009779,0,1.4694832301161617e-22
28,4,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009623009623009623,0,0.0
28,5,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010403010403010404,0,0.0
28,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010405010405010405,0,0.0
28,7,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.00924900924900925,0,2.3229791334040042e-20
28,8,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008561008561008561,0,0.0
28,9,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010247010247010246,0,1.2392445097885017e-24
28,10,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009155009155009155,0,0.0
28,11,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.009475009475009476,0,2.725287825516226e-21
28,12,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00948100948100948,0,0.0
28,13,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010257010257010257,0,1.1131464457490695e-24
28,14,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.007433007433007433,0,1.1522231894113778e-13
28,15,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011523011523011523,0,1.1816093034726212e-30
28,16,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.008793008793008794,0,1.547373170123973e-18
28,17,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008249008249008248,0,0.0
28,18,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.011405011405011404,0,4.038833740822173e-30
28,19,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.007661007661007661,0,2.0185525484241814e-14
28,20,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010889010889010889,0,0.0
28,21,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.011441011441011442,0,0.0
28,22,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.009755009755009755,0,0.0
28,23,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01113101113101113,0,9.104029422347399e-29
28,24,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010077010077010076,0,7.989721531929498e-24
28,25,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.00911900911900912,0,7.783584659872767e-20
28,26,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.01117101117101117,0,0.0
28,27,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.010239010239010238,0,1.355257299118665e-24
29,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010815010815010816,0,2.9585778687413302e-27
29,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.008683008683008683,0,4.410524867184904e-18
29,2,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.010403010403010404,0,0.0
29,3,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,53.333333333333336,1,0.008047008047008046,0,0.0
29,4,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,46.666666666666664,1,0.008757008757008756,0,2.0842475679630086e-18
29,5,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,60.0,1,0.008657008657008657,0,5.042481954936375e-18
29,6,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.010737010737010737,0,0.0
29,7,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009735009735009735,0,0.0
29,8,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009543009543009543,0,0.0
29,9,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,40.0,1,0.007957007957007958,0,0.0
29,10,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.009105009105009105,0,8.938053494836897e-20
29,11,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,46.666666666666664,1,0.00887100887100887,0,0.0
